1,2,3
172.17628,-4.8345237,12.977962
318.1276,-5.2017508,-10.856784
386.27902,-12.989017,-10.171794
358.18362,-7.7624907,-3.010563
458.1552,-15.479967,2.3868766
138.76826,-29.398792,-2.9657776
1107.472,37.55138,11.728676
1640.2261,40.9084,6.8405695
92.499504,-26.860306,-9.9241495
33.326263,-15.581975,2.4949403
-5.479431,-6.1867876,-2.6435492
232.71947,-3.9303355,1.699285
57.042736,0.86908156,10.48766
-449.31485,-9.750723,0.37254685
-473.97522,-6.1191177,-6.8648877
84.91078,-30.689215,2.1721299
-603.35754,-6.9460125,0.7129916
-132.94153,-17.996365,3.6283352
187.24406,-0.67561054,-5.1341653
14.606859,-8.847466,2.7969816
91.95863,-13.313021,10.617201
94.756645,-9.826167,5.7007527
218.3718,-5.385893,5.5008492
44.496925,9.077952,4.601691
-55.31422,-13.183243,-6.032829
-4.617582,5.9871044,-0.23499441
-104.792114,-8.487391,0.82032734
-513.3863,-1.3446486,3.3903978
-10.706601,-9.72893,0.549849
-198.24509,0.39115173,-13.542854
-124.45711,-7.993894,7.1788545
-354.9633,4.8139124,7.862691
229.3721,1.9243017,-0.5455386
287.9478,2.8700054,-2.6630065
166.21674,-20.878372,-5.1483545
-357.08438,5.5513296,1.6283879
115.46902,0.8235914,9.619365
326.82187,-19.637865,-11.257038
380.96124,-10.215148,-13.502843
219.20753,-12.852401,8.370731
279.19843,-11.179447,-5.1805806
187.83601,-15.221316,7.1148815
234.97911,-17.745022,-2.2769136
290.1344,-13.368845,1.0062042
-63.149845,-17.59441,9.247607
234.95224,-20.675337,-8.026775
39.296265,17.696682,13.06917
35.82076,18.951258,8.13536
98.358315,-14.337973,-8.744888
437.98395,-17.55016,-5.413317
368.302,-2.6896749,9.468924
407.593,6.2930956,7.039879
170.7485,-22.480902,0.13450074
109.26267,-13.693887,3.5641084
-90.26143,-9.278629,-7.7524686
-352.53766,0.7577761,3.4018211
-277.91916,4.072953,7.058114
285.40497,3.7977998,3.096272
169.98988,-0.52663934,1.8094673
357.37387,-32.054085,15.018589
32.771942,23.902742,6.396717
-290.54602,12.362201,2.6366115
-199.49443,7.294237,-12.093013
-969.9194,17.653118,-0.8727036
-282.42548,4.4822073,11.863116
-272.83316,-6.6527677,-13.404997
-775.224,14.182456,-2.3295481
-644.3006,1.9141086,-4.3515306
-522.0684,-0.91178954,4.241406
-384.65652,-3.614952,12.020624
-456.0573,0.88673514,-1.1594414
-758.03314,10.969,2.912479
-685.8728,3.7851684,4.455533
-392.68683,-0.18365219,11.985583
-441.6097,4.0552053,0.8345434
-334.35397,2.9591534,-1.6185341
402.06903,12.375156,-9.620386
183.86275,7.872734,-6.5107336
142.296,2.68164,-8.3705225
-128.15044,9.322527,1.4659103
25.463434,-8.14087,-9.600551
1.3885008,9.400984,10.814674
-289.54053,9.274631,7.6241326
-248.65448,-15.402112,21.679064
-199.68803,14.742158,-7.7881765
-73.72108,10.181341,1.4288628
-99.66309,20.35946,7.1048107
-343.38834,7.3817887,13.091784
-299.78348,11.248541,5.7788053
-25.312134,11.597434,10.989125
-377.59482,-1.076028,11.88306
-212.7174,-24.574984,-5.896509
-206.88643,-21.594957,-8.694439
-69.11493,-12.967351,8.336837
92.29787,-6.7545424,-3.0974717
97.78684,-6.606738,0.16137874
-38.850277,-12.819744,0.40173855
-79.37502,-13.533572,-4.9140186
-211.61331,-17.647701,-5.7732563
-208.69197,-21.793741,-1.7044086
95.31924,-1.3716773,-2.542227
-40.384285,-11.314133,-5.016733
-77.69663,-8.290977,1.0335431
-215.7216,-9.101062,0.32167873
-512.01337,10.3482065,0.96008456
-662.04004,18.412947,4.145981
-393.8726,5.339732,1.7729113
-482.865,-3.5102098,2.8296382
-678.98926,9.775948,-7.1033196
-655.45166,17.193506,3.7628887
-800.61615,3.2993004,-4.006263
-1149.7085,22.276789,-2.9583423
-572.8682,16.288164,2.0409594
-376.00723,17.204475,-3.1593788
-454.91162,8.522849,0.8018569
-180.53214,18.361935,2.8450232
-467.92694,7.6768064,5.7571125
-133.34303,9.186229,-5.2625012
-413.0425,0.38381118,9.536663
-182.56218,12.277962,2.7990932
-414.9921,-3.816075,3.1385827
-805.67615,8.155941,-7.5765166
-682.92706,6.053862,-1.3918343
488.59778,4.943536,-5.74294
546.0054,-0.65302074,-8.130486
294.89233,7.8897552,9.96842
-133.50563,-19.617153,-9.220696
311.09427,-15.788481,0.1071618
261.3402,22.650503,2.0122757
502.83414,25.811354,6.4728518
653.0652,21.022545,7.820626
810.5365,2.01699,-9.621654
965.17505,38.81574,8.685766
261.05508,18.852207,5.6602454
498.2467,28.550802,4.2178483
650.99615,25.586298,6.0820813
810.5365,2.01699,-9.621654
959.1823,39.62757,5.7952194
1558.1359,37.85754,6.642993
1549.9833,39.430794,7.5302362
1628.6395,33.31011,3.6877642
2484.0903,57.272133,27.690409
1628.9612,41.062527,1.7770118
1639.122,33.00499,6.228153
1549.9833,39.430794,7.5302362
1560.6062,39.52122,-1.3507035
1558.1359,37.85754,6.642993
1632.9932,37.17128,8.902653
-370.99304,-9.1122465,1.0889925
41.937683,16.28966,-3.9238038
-277.16083,-14.548882,11.537992
21.816046,-34.65622,-7.2422876
-314.22128,-0.014906481,-9.450364
-300.93735,-4.081841,-10.654072
-244.99657,7.0264397,21.539053
39.290234,11.572774,-0.5428493
-282.48663,-15.076861,7.739639
-319.7978,0.86918974,-12.465282
19.694567,-38.33499,-1.8160203
-306.67532,-4.0413036,-8.188561
-247.57071,9.43655,15.976516
-20.824717,-3.1219149,14.568393
-350.0992,-20.410347,3.0783467
-37.543358,-24.128319,3.248563
-370.51706,-6.13806,-12.395003
-20.665525,-2.8778954,8.324936
-347.89117,-17.225441,-2.3644218
-34.169167,-28.661953,-0.63225144
-376.26645,-6.216223,-0.4956117
-299.949,-10.2599125,5.3541093
-182.8886,-11.062247,-7.0712547
-398.36075,-16.309502,6.508757
-570.8522,6.2608204,-10.274385
-220.12286,-28.560894,3.0680556
-455.79257,-12.2695675,-1.5235407
-70.182816,-33.929173,1.5226551
-364.40393,-12.426958,-11.975384
-301.92465,-16.522896,1.8149561
-437.3665,-4.3123417,-9.666228
-294.62952,-17.38397,4.521672
-249.10579,-15.554063,8.711471
-263.86673,-23.292538,-1.3178893
-180.17467,-16.690855,-10.947155
-203.23123,-28.443148,4.958
-356.6095,-13.617777,-2.2943506
-265.57327,-22.91161,-7.7111793
-761.3721,17.116611,4.134971
-380.91946,-2.2038245,-2.6067667
-378.1869,-12.789684,-9.844666
-311.89258,-8.290016,-5.7563396
-741.8476,7.420284,6.945914
-371.98343,-13.56898,-12.272327
-802.47974,15.4169445,-7.5477996
-801.0742,15.424043,2.909491
-420.94623,-3.0060494,-10.76768
-796.1088,12.026228,-7.254663
-419.63672,-1.9014586,-4.3228736
-460.35724,-7.3310075,-3.702723
-862.6098,6.6917152,-1.394471
-551.41473,7.8247,-7.3300214
-536.0064,6.549488,-4.9841576
-823.0092,10.369461,-0.30716738
-794.5375,11.693344,1.8896924
-448.62094,-3.1774893,-2.8749506
494.56403,0.32962003,-1.4243261
61.95804,-6.0648,6.492997
421.88538,-6.2660594,2.4502804
496.1746,-3.2999158,-7.186523
-430.0946,0.47846255,4.462286
-500.5087,12.01193,-5.285252
-540.65625,9.306406,0.8805288
-691.2509,5.1271076,-1.1863434
-874.1261,12.96397,-1.7544069
-720.58734,0.11245622,6.998271
-443.4623,0.7488447,-6.523679
-319.73776,-6.1765537,-8.826562
-59.715065,-9.524196,-1.6751078
-526.95734,20.361784,4.322448
-491.6533,-2.3412352,1.1356171
-599.2588,-2.736442,-3.382044
-633.02484,-4.4171505,5.344541
-778.5637,13.736772,5.548441
-632.8427,-7.649004,-0.69934094
-589.1311,-3.5943825,3.4172316
6.095558,-28.89678,2.7240222
-226.22478,-25.925322,7.287488
274.94342,-23.44534,-7.2421484
-300.01743,-16.708178,8.6861515
-285.69534,-8.702524,3.7957225
-337.69235,-7.0392485,12.844897
-266.2511,-12.822767,0.34585002
-118.56096,-18.979908,-0.69644576
320.5219,-27.102818,-1.8094075
390.67636,-0.29919025,4.848473
343.87833,-8.347954,-3.1099508
751.39233,-1.4292716,-2.9315217
292.40686,-30.864489,6.346826
702.1178,-8.4253435,-0.20394078
300.4044,-25.54147,-0.44420564
354.78226,-1.6126928,-12.693899
301.84448,-23.677204,5.763889
-151.62207,-9.662846,7.88135
-294.55185,-9.575811,11.968676
116.6055,-17.596958,15.531223
43.35677,-30.13147,12.685585
485.9336,8.03086,7.0314617
455.074,-24.16711,2.154424
-355.12946,-14.123484,5.9113545
-350.71246,-11.687574,1.7925308
-271.67047,-13.731771,-3.515992
-188.86607,-12.422235,-12.658078
-276.4928,-13.170033,2.8736243
-201.92725,-21.231337,-3.5236363
-256.3735,-18.324984,-4.310478
-176.16862,-9.569773,-9.572365
-376.025,-6.438396,-8.701525
-95.49626,-16.200792,-3.8368237
-394.23605,-16.865284,1.2475463
-278.517,-20.866465,6.340756
30.042181,17.81202,18.629606
-52.903378,-28.546028,-4.4541492
-57.539318,-20.737825,6.50328
295.95737,-11.943603,7.0276604
185.17867,-0.7023006,4.786547
-14.521918,0.9585542,11.21228
98.36635,-23.739529,-12.637054
9.140448,-25.583948,-2.4836063
127.18423,-28.074518,3.9615014
401.1153,16.701078,-4.0630717
-481.17798,-2.645163,-4.0204897
-343.88876,-4.4535294,9.660807
-466.8669,3.89348,-2.3362026
468.73285,-16.85884,0.06330052
1405.3018,44.79054,-8.136566
821.9065,7.902339,-6.0520186
960.3398,32.38307,6.4007964
1403.3538,42.668022,1.8785751
1483.491,45.28596,-0.6997725
1312.9174,44.81232,7.185912
1395.8336,42.68668,0.48704198
878.113,23.85554,-1.783435
881.5203,17.551119,-3.1959243
766.43835,10.56141,-7.919051
566.5692,20.482832,-2.3432446
501.84683,2.214774,-2.782014
1317.5099,43.66695,0.8537389
1312.2732,47.59031,-3.579438
524.27124,19.205822,-4.379471
528.5116,23.37874,0.054550435
807.49506,2.0648222,-2.8138456
436.83926,-25.446249,-3.4931715
11.450943,-21.035952,3.7954934
-156.02371,25.252228,3.049242
-163.63538,-19.717669,3.159241
-777.0761,20.09602,2.4792778
-136.98398,-24.36316,2.041797
-567.0535,2.0807583,-14.116673
-626.46375,-9.271031,4.8410325
-94.23522,-21.335876,-8.814682
144.71721,-22.258709,9.782183
283.99255,-30.060171,4.9602156
218.58685,-28.292143,3.7257054
217.95314,-33.83012,6.7534137
138.53784,-20.889265,11.140507
115.76889,-12.494114,3.371932
-0.19238512,-30.851492,1.6372079
-82.48844,-22.82497,-6.316831
161.00813,-19.63541,-0.9065167
198.91412,-15.808813,-12.0083885
284.2964,-4.225491,2.4023411
265.91846,-16.09687,5.601062
192.7994,-13.567615,0.6596859
186.9733,-12.729615,-1.3754072
-204.21994,3.060591,-0.35085005
-243.79759,9.2032585,-5.9386773
-100.00037,-13.054827,3.3779716
193.88545,-25.139791,-2.9270678
-120.53493,-19.434122,6.097057
122.679474,-21.271618,16.551899
-265.62167,-16.913353,-4.9495015
190.4282,-30.636442,-3.8015757
188.60944,-26.042568,-8.593386
-193.51936,-24.176737,-0.4669934
4.8268833,-29.617197,-4.1966734
-86.914474,-18.525047,-10.51643
-116.0505,-13.58413,1.3224834
-217.38818,-24.747145,8.319676
-49.770714,-23.27036,-0.70859176
-145.48422,-22.989828,-0.34083596
-149.93813,-9.197133,-0.68468726
-152.47295,-13.3537855,-4.447368
-250.76248,-5.2425117,5.465222
-46.70937,-24.721752,-6.517333
-139.32645,-21.679287,-4.21112
-214.97003,-22.031256,2.7672608
-107.29047,-15.152436,4.808966
-179.08908,-13.904804,3.5588624
-209.73553,-22.4399,9.19691
-109.32629,-18.551556,-0.4010369
-173.46834,-11.250235,2.2551792
-211.16173,-17.006506,6.2350674
-272.7734,-19.889637,0.2988175
-305.17752,-10.830644,-8.154248
-42.490723,-19.273169,-8.344864
703.8858,-0.59656686,2.8923583
541.9524,1.3435941,-3.0800717
-188.13646,-20.426126,-3.1764503
-190.95123,-24.235569,-7.8568816
-700.4137,3.7319188,0.8041095
-506.35815,14.502826,-0.877807
-449.7785,3.4768791,-5.1791
-347.3482,4.1668096,6.960156
-579.0988,8.286168,-3.9864428
-517.20605,-0.11924352,-7.3919463
-518.2333,-3.798383,-1.7119529
-586.86066,6.2550545,-5.146233
-585.1715,3.2302806,6.124766
-587.861,2.9955337,0.2455684
-679.4853,8.590418,5.750288
-661.98254,9.863421,1.2471733
-659.5726,8.316874,-5.091592
-318.75394,8.171811,-13.937814
-120.882805,3.7389839,13.208116
-425.10416,10.641416,6.769123
-270.59384,-16.267735,5.5530066
-76.5428,-23.511503,2.9460027
-149.15843,-19.808468,5.0316086
-135.88585,-16.654243,-2.7905102
-506.9236,7.617953,-3.115053
-507.68268,5.7961216,4.4606814
-423.1643,4.7888174,-3.2086108
-417.8255,3.7261677,0.64643204
-423.50623,4.6816163,3.1098247
-486.36237,9.763417,7.6096387
-598.8137,6.02987,6.7221036
548.9013,11.108204,-4.2557106
-198.37132,-26.605028,-7.1321325
-342.44897,-20.444885,2.8852255
-409.97296,-11.127262,-12.650365
-404.5902,-6.7334785,-11.718576
-247.03146,-11.648297,-12.161664
-699.19775,-0.52213097,6.33668
-205.22774,-27.628155,-2.2622309
-424.9071,2.5516424,-15.003774
-429.87872,-1.1344979,-13.995933
-798.0111,18.41294,-3.213313
-621.0203,-3.6570394,-4.229213
-375.4887,-14.569702,4.10312
-880.42017,16.585411,5.6529045
-767.38055,13.836985,-3.1828094
-806.02124,19.21273,-1.8199831
-968.21875,13.675333,4.835176
-562.97485,2.5375621,-2.2158003
-408.8814,5.301069,10.750219
-976.0691,18.365763,-4.9017634
-675.036,10.194543,11.4584465
467.8603,-11.5124855,3.7537389
72.690674,-2.429531,5.9938293
-36.385628,-22.056175,-4.129165
-130.91481,6.8995256,11.811274
-185.85965,17.749712,7.52842
-191.2684,11.128785,3.7478259
-133.56346,8.234268,5.8416643
-127.78532,12.272182,8.19353
-115.173164,15.63389,3.8350635
-202.16301,8.489667,-5.236359
-211.80205,9.979752,-11.151411
-313.48712,14.199616,-12.758629
-382.38647,2.4006605,7.78802
-311.00226,13.725859,-6.7147827
-236.3477,13.940167,10.016894
-370.4808,3.608399,-3.163296
-66.47435,2.5440514,11.905809
-249.8111,17.003141,1.6572123
134.75664,-9.675441,-15.366988
104.146286,9.948111,0.7704986
101.98658,3.6422272,-2.892651
-229.37004,19.495123,7.2720013
51.912872,-2.5053248,6.412742
-616.8574,3.5088015,-3.3315423
35.24366,16.345547,-1.7751334
-130.75456,-1.2946739,-4.5177703
64.16402,-4.455145,-0.53071034
187.94911,13.6806345,-5.7064953
-568.93823,2.487717,1.355431
-567.20386,8.64064,-3.0617828
-650.6584,5.4137607,-1.8551368
-632.6648,4.27534,6.4145327
-633.6031,9.254992,1.7058386
-634.0827,1.9738221,0.37546504
-632.3441,5.0525637,-5.2795744
-725.56104,4.731248,4.045052
-725.86884,4.6803412,-2.7335296
-725.94714,11.4901495,3.1300173
-843.7809,14.337734,1.435364
-899.7223,11.982141,-4.291504
-794.30884,6.023033,-3.4107943
-708.0837,14.635437,0.18301556
-708.2978,7.47217,-7.0315456
-489.65695,8.455384,1.138002
-648.1513,11.331269,3.9590821
-365.9953,11.12646,-4.354154
-353.46338,16.270412,-4.908386
-18.055254,5.3977795,7.581251
-33.527027,5.287715,-0.46687904
30.124971,-7.515448,3.7318618
-163.4824,19.161924,10.572462
26.94174,-7.6800003,9.15467
-250.67276,4.3399677,5.070709
-107.10702,-1.4705607,4.2592664
-264.8959,1.1218021,-9.155557
-712.87933,9.589248,-1.2147452
-711.29016,10.416171,5.1505384
-552.6934,4.8194504,-0.33656883
-959.1458,15.524513,4.4394245
-1010.20917,15.213705,-3.136645
-694.1674,13.3037405,3.3679733
-423.81494,1.5144583,9.224003
-745.3565,2.1566486,-5.037543
-363.436,17.26535,-6.209431
144.51973,-15.26195,3.2394829
-3.3757486,-16.795033,-0.7269158
63.211067,-11.656327,-3.0639024
539.9917,-12.743656,-4.1253004
273.14862,-16.89069,-6.8519163
-245.94609,-3.6118143,-7.54018
440.4027,-1.1719892,-6.719079
381.86096,-25.17414,-2.5744998
78.76728,6.0743337,-3.0069673
-26.432178,-6.8828635,11.535505
274.09274,-19.537598,-1.3495455
286.45135,-7.4951725,-2.551187
745.8886,1.6689041,-1.9182298
108.7946,15.372942,-0.8346926
8.151186,-6.4141,3.0732956
547.77155,-10.592871,-4.8296
-113.53634,-5.579824,6.1635084
362.43896,-12.754176,-2.3628318
366.10657,-5.796138,-2.798232
305.76175,0.025974132,4.012539
188.77681,3.8719122,0.38124657
97.7404,-6.4731264,-7.951577
565.0328,-5.355115,-0.5668053
-372.9297,-1.3803893,5.6295505
629.7142,7.411524,1.1096045
149.02715,3.5783758,-8.507826
-163.14665,9.5997715,3.1514034
369.70435,-11.283195,-1.2956073
110.28192,-2.650416,-6.2552743
209.81825,6.6238484,-7.5409203
263.87012,5.5885677,-2.8314757
383.28967,-17.943388,-3.6885862
575.92706,-8.616663,1.1964394
312.66327,-2.3629,-0.054165144
222.68254,-16.850615,2.9113326
-132.38245,14.678374,-1.0971372
339.38132,-1.2793496,8.623821
267.367,-31.368876,1.3864274
301.6498,-32.788937,1.5674691
50.16001,-37.1025,9.947612
41.850357,16.816206,2.8597589
391.6778,-10.11931,-7.8416557
184.27971,-11.31208,16.328459
233.57892,-18.09376,4.6339474
234.9112,-23.499496,7.8903966
260.51727,-27.74907,12.204124
349.91086,1.9397169,-9.207752
-102.58903,-21.15167,4.8748093
318.5932,-24.640789,-8.231005
395.5392,-9.623076,11.256424
316.66913,-17.426764,-11.227381
317.2628,-14.52626,-6.1372247
-308.0236,10.343326,-13.670119
161.42928,-12.042597,0.5199602
-53.49012,-4.943114,-4.209928
-200.39246,-4.509963,-6.1582127
-430.84613,2.6875985,-2.436189
-430.17804,7.3727193,1.549836
-273.6251,1.0599627,-0.07086203
171.84875,-11.725617,15.562149
173.24576,-11.660972,9.787896
177.58972,-6.895589,8.6995
194.55145,-8.692118,-6.197221
-33.025146,-8.030506,-0.370613
-127.53146,-5.3524456,1.3268087
136.55428,-17.206844,-6.6295915
102.192314,-19.808338,-8.1873
-229.68523,-9.870454,15.799858
-416.9864,-9.653869,-12.810513
183.9226,-5.876198,11.225143
85.69933,-12.6308155,5.328447
26.375525,-0.94646186,6.121344
-160.02945,2.3440027,4.3311033
103.39011,-5.0768166,-4.7176228
159.82036,-13.941313,6.018556
87.923416,-7.077625,8.570726
90.050964,-4.926269,13.944597
117.176994,2.894402,-2.3213615
120.24278,7.7101316,-5.73948
-215.04582,-2.367846,-5.772771
193.46266,10.7317505,-1.9550786
195.14444,11.521766,-7.7168107
164.23383,3.1328237,5.442252
170.23624,3.7741997,8.29511
75.42409,13.701247,-2.4984882
-75.37597,-23.606861,10.349965
-69.005844,-25.473568,10.704222
289.0665,-18.773575,5.3527026
84.12972,-27.430706,-7.430321
84.2442,-21.941128,-5.5287223
-493.2208,-8.476908,-5.789777
-131.12344,-22.389555,-3.6324677
-231.70189,-10.053375,9.036848
-219.6079,-14.252228,6.0911446
-222.20212,-19.706524,5.645713
-222.31088,-16.227383,0.13306409
-82.045845,-19.160143,-0.5206863
-176.07693,-4.4609227,-4.2041073
24.336733,-29.437763,-3.3236403
-82.64191,-11.904927,-0.107665
-80.90905,-13.569283,5.5578356
-68.38067,-19.642931,13.7976675
-73.78833,-16.839478,12.07162
-70.60142,-19.62999,7.2063713
239.07126,-20.89262,2.0340335
239.10999,-23.966389,-3.7520044
26.037695,18.043333,11.929168
-295.45874,-16.316605,14.592056
-374.99396,-20.704185,0.9032773
-371.9379,-18.280672,-4.481014
-198.12534,-30.774767,-0.62471014
-201.7004,-33.407894,-5.416294
-336.01257,-11.60176,6.380236
-258.62433,-14.1118965,-13.184618
-271.19324,-7.816564,-6.9858365
-595.24786,5.184021,-4.6957245
-595.67017,2.0857527,1.2229062
-668.782,8.93607,0.5976535
-602.3865,3.475137,0.28826275
632.0414,1.6150458,-1.8543166
81.89321,-25.220083,6.414739
-664.2893,3.4061158,-3.1196582
-658.48083,3.6819372,1.4271176
-481.04123,-9.323298,-6.6758547
-1003.7014,24.415182,0.2995471
-363.22354,9.346657,-10.518032
-861.2595,10.980929,-8.174674
-205.82483,-11.742605,6.341062
-705.11774,3.5734887,6.6445036
-30.3991,-7.2755613,18.213306
-711.0873,0.5997569,-2.902218
-703.7353,0.44047076,-4.1748037
-705.517,-1.883855,2.131751
-1279.9104,19.390764,3.3691695
-793.0077,18.294207,1.4902312
-1277.9249,13.115284,0.8975674
-748.4939,10.570181,8.744979
-711.8516,2.8545363,4.090273
256.9036,-18.015501,-3.86148
-1009.98303,22.899433,-3.3164015
-747.3795,16.718678,4.4508786
-871.9022,16.275211,4.1094356
-871.9022,16.275211,4.1094356
-710.5286,14.061026,-6.8548355
-1284.3688,12.638982,3.6093879
-567.4913,0.880172,-6.661813
-877.10974,19.566454,-0.85668194
-607.16516,-1.4794369,-0.39451098
-734.28864,6.8135347,5.0982714
-573.95056,3.3378255,-3.461328
-1149.7101,14.888496,-3.4532044
-1286.1915,18.461367,0.6148941
-1145.4705,21.295729,2.471236
-316.33466,-12.656029,-9.514181
246.43648,-21.710144,-0.67842555
192.75746,-15.470715,-6.1111465
-179.37314,-7.4408236,2.626284
-203.65898,-21.382757,3.2153294
-620.8162,-4.9893074,2.6598263
-6.7061396,-22.750248,1.876198
52.679554,-17.27336,11.115143
-662.7495,-2.2505777,2.6412256
-35.219994,-7.714257,-8.773538
-131.5195,-11.006215,-9.280835
14.150822,-26.559757,4.438362
-195.011,-18.04093,-12.276766
246.61823,-4.8826246,-11.749589
178.43633,-8.482893,15.546142
-333.17175,-2.2555447,-4.405746
-253.12132,-7.851027,-21.41903
-644.7677,5.7443795,2.1087315
-722.54895,17.586441,-1.6402661
-962.657,24.08374,-1.3859389
-1011.3659,21.254486,3.561933
-647.18726,-1.2679166,1.4916131
-719.91437,0.040491074,-5.4338484
12.084499,24.13229,-6.812583
-325.39236,18.566507,6.8021355
471.64713,-0.81096786,-3.4943469
802.46326,16.074635,-3.1269321
415.5436,-27.941542,1.5032053
-12.931226,1.0455327,-2.8506224
657.92865,-0.14459461,0.36821693
-275.7531,22.409176,-3.352225
-138.21234,22.397722,-0.46102566
5.5114374,27.71491,1.5879976
249.58673,12.839938,-1.4117222
252.14433,13.222179,-7.693582
-281.34128,24.48416,-1.0680649
-34.69625,34.773228,-3.3687136
193.83586,20.001328,-6.4676023
269.1304,16.146551,-4.169458
39.664326,-16.87926,-17.188585
391.19586,18.287935,-3.6805387
-531.1336,19.434736,9.934924
2.5380619,28.292103,-4.2626944
403.49585,9.219228,-2.5219634
582.8761,6.479486,-6.2690277
305.0052,18.138416,-7.2253118
-327.105,-5.8830333,-4.582334
-202.35283,1.6731248,-8.228382
-362.3924,5.781998,-3.7160609
-301.38055,-2.1346564,8.595296
-148.20752,-0.035508897,-6.457569
-410.45428,-3.8953474,-10.29577
-276.4443,-12.112547,-7.894029
-292.3,-7.2851453,17.58429
-71.10014,21.023825,1.2027777
61.89875,31.223146,-3.273887
422.62787,10.598456,-4.764127
441.09265,1.7903309,-0.5794109
331.28815,9.518182,-5.248374
36.301918,-13.382846,-10.425777
438.17294,5.8774323,-5.3184686
560.6,6.044703,-3.863084
654.2503,14.526647,0.75594807
589.3269,8.846784,-3.3899632
555.5935,8.786181,-6.786414
509.5741,12.818314,-5.9209228
335.4828,15.385315,-4.1779313
270.83853,8.517771,-3.710996
286.17154,21.386486,0.1297214
-39.061886,34.147423,-8.675559
308.07382,21.734432,-3.706836
253.9757,19.511137,-4.3607802
256.23126,14.855533,-0.7763721
283.7176,15.262581,-3.7785013
242.14247,12.650942,-2.889819
-146.05446,28.346653,-1.3407536
701.8535,12.443517,-1.5260407
767.3062,14.772646,-1.3590707
637.26636,7.938661,-0.25622907
652.3979,-3.0603764,5.2691007
457.7607,-5.841838,-6.555319
498.7943,-17.870455,-6.243591
365.088,-27.736197,7.0818663
650.20215,17.17547,-5.232404
509.8558,19.332155,-3.8052454
511.2115,15.191074,0.8207876
298.6706,22.562208,-9.2869625
572.93677,22.349194,0.1143972
706.25665,10.01058,-7.8000946
-33.922047,29.324541,-8.711029
395.23813,15.629929,-9.084829
-285.69687,24.037653,-6.075585
652.87506,8.246459,4.459616
434.33264,11.150117,-2.646603
528.5043,14.9662695,-8.476132
524.8118,18.101772,2.886453
474.8504,16.742964,-2.7947319
596.8559,17.398792,-2.3816338
496.6065,20.090244,3.9384015
586.4357,17.003471,-6.618696
